key,unit,period,macro,p_text_to_macro,p_macro_to_text,n,q_text_to_macro,q_macro_to_text
statement,could,T1,vix,0.6084,0.3585,101,0.9274813186813187,0.7024583333333333
statement,could,T2,cfnai,0.3318,0.441,91,0.8602000000000001,0.7703544303797468
statement,could,T2,vix,0.1743,0.6396,91,0.8135866666666666,0.8486999999999999
statement,will,T1,cfnai,0.021,0.0052,101,0.5796,0.11434285714285712
statement,will,T1,vix,0.1008,0.1455,101,0.8135866666666666,0.5905588235294117
statement,will,T2,cfnai,0.3233,0.6335,91,0.8602000000000001,0.8486999999999999
statement,will,T2,vix,0.0125,0.6923,91,0.53475,0.8649520661157024
statement,will+continue,T1,cfnai,0.152,0.9077,101,0.8135866666666666,0.9489590909090908
statement,will+continue,T1,vix,0.5473,0.0073,101,0.9274813186813187,0.125925
statement,will+continue,T2,cfnai,0.2342,0.6348,91,0.8135866666666666,0.8486999999999999
statement,will+continue,T2,vix,0.1452,0.1002,91,0.8135866666666666,0.4968
statement,will+take,T1,cfnai,0.0404,0.4845,101,0.5841999999999999,0.8253714285714284
statement,will+take,T1,vix,0.9557,0.2184,101,0.9933,0.6397471698113207
statement,will+take,T2,cfnai,0.0936,0.5898,91,0.8073,0.8486999999999999
statement,will+take,T2,vix,0.9063,0.0939,91,0.9861116279069766,0.4968
statement,would,T1,cfnai,0.608,0.0511,101,0.9274813186813187,0.4017333333333334
statement,would,T1,vix,0.8767,0.6275,101,0.9861116279069766,0.8486999999999999
statement,would,T2,cfnai,0.5702,0.3495,91,0.9274813186813187,0.7024583333333333
statement,would,T2,vix,0.4044,0.6871,91,0.875653125,0.8649520661157024
