key,unit,period,macro,p_text_to_macro,p_macro_to_text,n,q_text_to_macro,q_macro_to_text
speech,would,T1,vix,0.8623,0.3046,124,0.9721090909090909,0.798638961038961
speech,would,T2,cfnai,0.6052,0.9728,118,0.9623586206896552,0.9854337662337662
speech,would,T2,vix,0.7556,0.1583,118,0.9660857142857142,0.5879714285714286
speech,would/other,T1,cfnai,0.884,0.6371,124,0.9721090909090909,0.8814
speech,would/other,T1,vix,0.7148,0.2124,124,0.9623586206896552,0.6626879999999999
speech,would/other,T2,cfnai,0.9248,0.9283,118,0.9747891891891892,0.9837422818791945
speech,would/other,T2,vix,0.8785,0.1114,118,0.9721090909090909,0.5266181818181819
statement,ALL,T1,cfnai,0.0549,0.1438,101,0.56745,0.5879714285714286
statement,ALL,T1,vix,0.0507,0.0248,101,0.56745,0.2763428571428571
statement,ALL,T2,cfnai,0.4075,0.2811,91,0.9354558139534884,0.798638961038961
statement,ALL,T2,vix,0.16,0.4617,91,0.9077433962264151,0.8345103448275861
statement,could,T1,cfnai,0.3848,0.0002,101,0.9354558139534884,0.015600000000000001
statement,could,T1,vix,0.6591,0.4159,101,0.9623586206896552,0.8225788235294118
statement,could,T2,cfnai,0.3731,0.6842,91,0.9354558139534884,0.8814
statement,could,T2,vix,0.1523,0.7311,91,0.9077433962264151,0.8814
statement,will,T1,cfnai,0.0107,0.0078,101,0.30679999999999996,0.12054545454545455
statement,will,T1,vix,0.1528,0.3141,101,0.9077433962264151,0.798638961038961
statement,will,T2,cfnai,0.4875,0.5271,91,0.9354558139534884,0.845
statement,will,T2,vix,0.0342,0.744,91,0.56745,0.8814
statement,will/activity,T1,cfnai,0.003,0.4357,101,0.234,0.8225788235294118
statement,will/activity,T1,vix,0.5725,0.1492,101,0.9623586206896552,0.5879714285714286
statement,will/activity,T2,cfnai,0.0208,0.7133,91,0.45435000000000003,0.8814
statement,will/activity,T2,vix,0.9715,0.1774,91,0.9927,0.6149866666666667
statement,will/mental,T1,cfnai,0.8555,0.0006,101,0.9721090909090909,0.031199999999999995
statement,will/mental,T1,vix,0.8911,0.4654,101,0.9721090909090909,0.8345103448275861
statement,will/mental,T2,cfnai,0.9186,0.5282,91,0.9747891891891892,0.845
statement,will/mental,T2,vix,0.2653,0.3414,91,0.9077433962264151,0.798638961038961
statement,would,T1,cfnai,0.6316,0.0221,101,0.9623586206896552,0.26520000000000005
statement,would,T1,vix,0.8819,0.661,101,0.9721090909090909,0.8814
statement,would,T2,cfnai,0.5038,0.4927,91,0.9354558139534884,0.8446285714285714
statement,would,T2,vix,0.3624,0.7637,91,0.9354558139534884,0.8814
statement,would/copular_adj,T1,cfnai,0.3409,0.0001,101,0.9354558139534884,0.015600000000000001
statement,would/copular_adj,T1,vix,0.6636,0.4482,101,0.9623586206896552,0.8225788235294118
statement,would/copular_adj,T2,cfnai,0.3681,0.9396,91,0.9354558139534884,0.9837422818791945
statement,would/copular_adj,T2,vix,0.1001,0.8477,91,0.7257391304347826,0.9379914893617021
