doc_id,doc_type,date,chair,word_count,compound,pos,neu,neg,n_sent,share_pos,share_neg
statement_20200315,Statement,2020-03-15,Powell,713,0.21931428571428574,0.10496428571428572,0.84825,0.04682142857142857,28,0.5357142857142857,0.25
statement_20200323,Statement,2020-03-23,Powell,616,0.5141249999999999,0.16435,0.8294499999999999,0.00625,20,0.8,0.0
statement_20200331,Statement,2020-03-31,Powell,278,0.3940888888888889,0.10466666666666666,0.8884444444444445,0.006888888888888889,9,0.6666666666666666,0.0
statement_20200429,Statement,2020-04-29,Powell,443,0.10166875,0.0830625,0.8509375,0.06606250000000001,16,0.4375,0.25
statement_20200610,Statement,2020-06-10,Powell,446,0.15858125,0.0941875,0.8485625,0.0573125,16,0.5,0.1875
statement_20200729,Statement,2020-07-29,Powell,467,0.17382352941176474,0.08605882352941177,0.8662941176470589,0.04764705882352942,17,0.5294117647058824,0.17647058823529413
statement_20200827,Statement,2020-08-27,Powell,621,0.16991739130434783,0.057869565217391304,0.9326956521739129,0.009478260869565217,23,0.391304347826087,0.0
statement_20200916,Statement,2020-09-16,Powell,568,0.1413111111111111,0.07055555555555555,0.8831111111111112,0.04633333333333334,18,0.4444444444444444,0.2222222222222222
statement_20201105,Statement,2020-11-05,Powell,485,0.09397222222222223,0.06194444444444444,0.8997777777777779,0.03827777777777778,18,0.3888888888888889,0.2222222222222222
statement_20201216,Statement,2020-12-16,Powell,499,0.13924999999999998,0.07900000000000001,0.8827222222222222,0.03827777777777778,18,0.4444444444444444,0.2222222222222222
statement_20210127,Statement,2021-01-27,Powell,506,0.10213888888888888,0.08005555555555556,0.8660555555555556,0.05388888888888889,18,0.4444444444444444,0.2777777777777778
statement_20210317,Statement,2021-03-17,Powell,501,0.13087777777777776,0.08005555555555556,0.8807222222222222,0.03922222222222222,18,0.4444444444444444,0.2222222222222222
statement_20210428,Statement,2021-04-28,Powell,497,0.2220421052631579,0.1128421052631579,0.8450526315789473,0.042105263157894736,19,0.5263157894736842,0.15789473684210525
statement_20210616,Statement,2021-06-16,Powell,495,0.2407684210526316,0.12063157894736841,0.8482631578947367,0.031105263157894737,19,0.47368421052631576,0.15789473684210525
statement_20210728,Statement,2021-07-28,Powell,509,0.2263263157894737,0.10563157894736842,0.8682631578947368,0.02610526315789474,19,0.42105263157894735,0.15789473684210525
statement_20210922,Statement,2021-09-22,Powell,527,0.23512000000000005,0.11025,0.8672999999999998,0.02245,20,0.45,0.15
statement_20211103,Statement,2021-11-03,Powell,635,0.28350434782608697,0.10856521739130434,0.8642608695652174,0.027217391304347822,23,0.4782608695652174,0.17391304347826086
statement_20211215,Statement,2021-12-15,Powell,542,0.2654809523809524,0.1220952380952381,0.8424761904761905,0.03542857142857142,21,0.47619047619047616,0.23809523809523808
statement_20220126,Statement,2022-01-26,Powell,451,0.19826000000000002,0.09645,0.8683499999999998,0.035199999999999995,20,0.4,0.25
statement_20220316,Statement,2022-03-16,Powell,369,0.07417499999999999,0.06818750000000001,0.8795,0.0524375,16,0.3125,0.3125
statement_20220504,Statement,2022-05-04,Powell,400,0.020688888888888892,0.054000000000000006,0.8673333333333333,0.07866666666666666,18,0.2777777777777778,0.3888888888888889
statement_20220615,Statement,2022-06-15,Powell,389,0.003500000000000003,0.060055555555555556,0.8686666666666666,0.07133333333333332,18,0.2222222222222222,0.3888888888888889
statement_20220727,Statement,2022-07-27,Powell,334,-0.040886666666666675,0.07133333333333333,0.8295333333333332,0.09906666666666666,15,0.26666666666666666,0.4666666666666667
statement_20220921,Statement,2022-09-21,Powell,335,-0.02156000000000001,0.07766666666666668,0.8225333333333331,0.09979999999999999,15,0.26666666666666666,0.4666666666666667
statement_20221102,Statement,2022-11-02,Powell,406,-0.02035555555555556,0.07816666666666666,0.8352222222222222,0.0866111111111111,18,0.2777777777777778,0.4444444444444444
statement_20221214,Statement,2022-12-14,Powell,406,-0.02743888888888888,0.07283333333333333,0.8398333333333333,0.08733333333333333,18,0.2777777777777778,0.4444444444444444
statement_20230201,Statement,2023-02-01,Powell,364,0.028035294117647054,0.08788235294117647,0.8454117647058823,0.06670588235294117,17,0.35294117647058826,0.35294117647058826
statement_20230322,Statement,2023-03-22,Powell,396,0.06159,0.06745,0.8829499999999999,0.0496,20,0.3,0.3
statement_20230503,Statement,2023-05-03,Powell,362,0.049573684210526305,0.07047368421052631,0.8754210526315789,0.05410526315789474,19,0.3157894736842105,0.3157894736842105
statement_20230614,Statement,2023-06-14,Powell,372,0.06253684210526314,0.07384210526315789,0.8720526315789473,0.05410526315789474,19,0.3157894736842105,0.3157894736842105
statement_20230726,Statement,2023-07-26,Powell,364,0.049573684210526305,0.06989473684210527,0.8759999999999999,0.05410526315789474,19,0.3157894736842105,0.3157894736842105
statement_20230920,Statement,2023-09-20,Powell,369,0.05415789473684209,0.07321052631578948,0.8719999999999999,0.05478947368421052,19,0.3157894736842105,0.3157894736842105
statement_20231101,Statement,2023-11-01,Powell,375,0.06726315789473683,0.07347368421052632,0.8726315789473683,0.0538421052631579,19,0.3157894736842105,0.3157894736842105
statement_20231213,Statement,2023-12-13,Powell,386,0.08194736842105262,0.08373684210526315,0.8624210526315789,0.053789473684210526,19,0.3684210526315789,0.3157894736842105
statement_20240131,Statement,2024-01-31,Powell,365,0.12246470588235292,0.10829411764705882,0.8378235294117647,0.053882352941176465,17,0.47058823529411764,0.29411764705882354
statement_20240320,Statement,2024-03-20,Powell,359,0.1382235294117647,0.11264705882352942,0.8321176470588236,0.05523529411764706,17,0.5294117647058824,0.23529411764705882
statement_20240501,Statement,2024-05-01,Powell,437,0.186,0.126,0.8172499999999999,0.05675,20,0.6,0.2
statement_20240612,Statement,2024-06-12,Powell,373,0.16526111111111108,0.12133333333333335,0.8260555555555555,0.052611111111111115,18,0.5555555555555556,0.2222222222222222
statement_20240731,Statement,2024-07-31,Powell,390,0.12402105263157893,0.10421052631578948,0.8491578947368421,0.04663157894736842,19,0.47368421052631576,0.2631578947368421
statement_20240918,Statement,2024-09-18,Powell,387,0.06725294117647058,0.09976470588235294,0.8382352941176471,0.062,17,0.35294117647058826,0.4117647058823529
statement_20241107,Statement,2024-11-07,Powell,349,0.041293750000000004,0.0906875,0.852125,0.0571875,16,0.375,0.375
statement_20241218,Statement,2024-12-18,Powell,376,0.03886470588235295,0.08488235294117648,0.8618823529411764,0.05323529411764706,17,0.35294117647058826,0.35294117647058826
statement_20250129,Statement,2025-01-29,Powell,337,0.04002499999999999,0.08356250000000001,0.86125,0.05525,16,0.3125,0.375
statement_20250319,Statement,2025-03-19,Powell,396,0.10865789473684209,0.10452631578947369,0.835736842105263,0.05978947368421053,19,0.3684210526315789,0.3684210526315789
statement_20250507,Statement,2025-05-07,Powell,353,0.03161764705882352,0.08770588235294119,0.8493529411764706,0.063,17,0.29411764705882354,0.35294117647058826
statement_20250618,Statement,2025-06-18,Powell,326,0.05565625,0.0826875,0.854125,0.0631875,16,0.3125,0.375
statement_20250730,Statement,2025-07-30,Powell,356,0.026444444444444448,0.07127777777777777,0.8638888888888888,0.06483333333333334,18,0.2777777777777778,0.3888888888888889
statement_20250822,Statement,2025-08-22,Powell,224,0.2121222222222222,0.053,0.947,0.0,9,0.3333333333333333,0.0
statement_20250917,Statement,2025-09-17,Powell,366,-0.020964705882352958,0.07458823529411764,0.8481176470588235,0.07729411764705883,17,0.23529411764705882,0.47058823529411764
statement_20251029,Statement,2025-10-29,Powell,397,-0.057817647058823536,0.059647058823529414,0.8765882352941177,0.06376470588235295,17,0.23529411764705882,0.47058823529411764
statement_20251210,Statement,2025-12-10,Powell,417,-0.028205555555555557,0.05883333333333333,0.8818888888888888,0.059166666666666666,18,0.2222222222222222,0.4444444444444444
statement_20260128,Statement,2026-01-28,Powell,323,0.0034125000000000093,0.0645625,0.875,0.060500000000000005,16,0.25,0.4375
statement_20260318,Statement,2026-03-18,Powell,337,-0.014199999999999997,0.060411764705882345,0.8742941176470588,0.06529411764705884,17,0.23529411764705882,0.47058823529411764
statement_20260429,Statement,2026-04-29,Powell,372,0.040137500000000007,0.0851875,0.8644375000000001,0.050375,16,0.3125,0.4375
minutes_20100127,Minutes,2010-01-27,Bernanke,11383,0.2294254054054054,0.0903891891891892,0.8816810810810812,0.027940540540540543,370,0.5459459459459459,0.12432432432432433
minutes_20100316,Minutes,2010-03-16,Bernanke,6638,0.17416682242990653,0.09629439252336448,0.8568271028037384,0.04691588785046728,214,0.5700934579439252,0.2336448598130841
minutes_20100428,Minutes,2010-04-28,Bernanke,7082,0.17713539094650202,0.10155967078189301,0.8503786008230453,0.04807818930041152,243,0.5596707818930041,0.2139917695473251
minutes_20100623,Minutes,2010-06-23,Bernanke,7940,0.13977246376811597,0.08595289855072463,0.8674057971014493,0.04664130434782609,276,0.4927536231884058,0.2536231884057971
minutes_20100810,Minutes,2010-08-10,Bernanke,6718,0.16729256198347106,0.100099173553719,0.851900826446281,0.04800826446280992,242,0.5247933884297521,0.21074380165289255
minutes_20100921,Minutes,2010-09-21,Bernanke,6077,0.12703116279069768,0.08219069767441858,0.8681302325581397,0.04968837209302326,215,0.4930232558139535,0.21395348837209302
minutes_20101103,Minutes,2010-11-03,Bernanke,7087,0.17952909836065578,0.1087827868852459,0.8378565573770492,0.05335245901639345,244,0.5245901639344263,0.25
minutes_20101214,Minutes,2010-12-14,Bernanke,6710,0.1716510548523207,0.09821518987341771,0.8550801687763714,0.04669620253164557,237,0.5189873417721519,0.24472573839662448
minutes_20110126,Minutes,2011-01-26,Bernanke,10509,0.19385607734806634,0.08593093922651933,0.8818812154696134,0.03218508287292818,362,0.5,0.1878453038674033
minutes_20110315,Minutes,2011-03-15,Bernanke,6784,0.20275128205128204,0.10100854700854701,0.8599017094017094,0.039068376068376064,234,0.5897435897435898,0.2094017094017094
minutes_20110427,Minutes,2011-04-27,Bernanke,7758,0.20467411764705884,0.09458039215686276,0.866443137254902,0.038972549019607845,255,0.5882352941176471,0.1803921568627451
minutes_20110622,Minutes,2011-06-22,Bernanke,7497,0.12775147679324897,0.08474261603375527,0.8674430379746836,0.04781012658227848,237,0.5443037974683544,0.2742616033755274
minutes_20110809,Minutes,2011-08-09,Bernanke,6674,0.07781111111111111,0.08869333333333333,0.8497555555555556,0.06155111111111111,225,0.4888888888888889,0.35555555555555557
minutes_20110921,Minutes,2011-09-21,Bernanke,8434,0.12933165467625898,0.10255035971223021,0.8356258992805756,0.0618021582733813,278,0.5539568345323741,0.2949640287769784
minutes_20111102,Minutes,2011-11-02,Bernanke,7698,0.13125551020408163,0.08999183673469388,0.8541632653061225,0.05584897959183674,245,0.5469387755102041,0.2897959183673469
minutes_20111213,Minutes,2011-12-13,Bernanke,7649,0.11795983935742971,0.08124899598393573,0.8695100401606425,0.049244979919678716,249,0.4979919678714859,0.27710843373493976
minutes_20120125,Minutes,2012-01-25,Bernanke,10637,0.17197983425414365,0.08587292817679558,0.8814475138121546,0.03267955801104972,362,0.47790055248618785,0.16298342541436464
minutes_20120313,Minutes,2012-03-13,Bernanke,6303,0.17727439613526572,0.10065700483091787,0.8496183574879226,0.04970048309178744,207,0.5603864734299517,0.22705314009661837
minutes_20120425,Minutes,2012-04-25,Bernanke,6988,0.1425732456140351,0.09464473684210527,0.851092105263158,0.05425,228,0.5350877192982456,0.27631578947368424
minutes_20120620,Minutes,2012-06-20,Bernanke,7915,0.13561628787878788,0.09381060606060605,0.8561931818181818,0.04999242424242424,264,0.5037878787878788,0.2727272727272727
minutes_20120801,Minutes,2012-08-01,Bernanke,7085,0.14653260869565218,0.09300869565217391,0.8626869565217392,0.04429130434782609,230,0.5304347826086957,0.24782608695652175
minutes_20120913,Minutes,2012-09-13,Bernanke,7430,0.17599885057471262,0.10348659003831419,0.8446206896551725,0.051919540229885056,261,0.5670498084291188,0.24904214559386972
minutes_20121023,Minutes,2012-10-23,Bernanke,6855,0.19332017167381974,0.09373819742489271,0.8722832618025752,0.033978540772532186,233,0.5836909871244635,0.2017167381974249
minutes_20121024,Minutes,2012-10-24,Bernanke,6527,0.1956582978723404,0.09905106382978723,0.8625829787234043,0.038370212765957444,235,0.5914893617021276,0.19574468085106383
minutes_20121212,Minutes,2012-12-12,Bernanke,7507,0.14168695652173913,0.09500790513833991,0.8589328063241107,0.046059288537549405,253,0.5573122529644269,0.233201581027668
minutes_20130130,Minutes,2013-01-30,Bernanke,10917,0.20057228260869564,0.09036141304347826,0.8775000000000001,0.03214402173913044,368,0.5217391304347826,0.14673913043478262
minutes_20130320,Minutes,2013-03-20,Bernanke,7154,0.19854508196721313,0.10473770491803278,0.8511393442622951,0.044155737704918034,244,0.5409836065573771,0.25
minutes_20130501,Minutes,2013-05-01,Bernanke,6813,0.23328511627906975,0.10347441860465116,0.857953488372093,0.038576744186046515,215,0.5906976744186047,0.18604651162790697
minutes_20130619,Minutes,2013-06-19,Bernanke,8080,0.23691884615384612,0.1092576923076923,0.8515499999999999,0.03921923076923076,260,0.5961538461538461,0.18076923076923077
minutes_20130731,Minutes,2013-07-31,Bernanke,7089,0.2407638392857143,0.10374553571428571,0.8627991071428571,0.033459821428571436,224,0.5982142857142857,0.16071428571428573
minutes_20130918,Minutes,2013-09-18,Bernanke,8152,0.22905659574468085,0.10104255319148936,0.8604893617021278,0.03845957446808511,235,0.5872340425531914,0.20851063829787234
minutes_20131030,Minutes,2013-10-30,Bernanke,7549,0.2347625,0.10114655172413793,0.8629698275862069,0.03586206896551724,232,0.5905172413793104,0.1853448275862069
minutes_20131218,Minutes,2013-12-18,Bernanke,8720,0.23083333333333333,0.10229545454545455,0.8568181818181818,0.04087121212121212,264,0.5871212121212122,0.23106060606060605
minutes_20140129,Minutes,2014-01-29,Bernanke,11934,0.21403500000000003,0.08631315789473683,0.8882789473684211,0.025410526315789474,380,0.531578947368421,0.15789473684210525
minutes_20140319,Minutes,2014-03-19,Yellen,8227,0.1748679389312977,0.09142366412213741,0.868473282442748,0.0401030534351145,262,0.5419847328244275,0.20229007633587787
minutes_20140430,Minutes,2014-04-30,Yellen,6699,0.18219601769911503,0.08595132743362832,0.8758849557522124,0.03817256637168141,226,0.5442477876106194,0.1902654867256637
minutes_20140618,Minutes,2014-06-18,Yellen,8500,0.21602342007434944,0.10186617100371748,0.8624275092936803,0.03566914498141264,269,0.5390334572490706,0.18587360594795538
minutes_20140730,Minutes,2014-07-30,Yellen,7947,0.1876453125,0.08957812500000001,0.8731875,0.037234375,256,0.53125,0.1875
minutes_20140917,Minutes,2014-09-17,Yellen,9073,0.20423563636363637,0.08536363636363636,0.8854945454545455,0.02915272727272727,275,0.5236363636363637,0.17454545454545456
minutes_20141029,Minutes,2014-10-29,Yellen,8253,0.22294490566037733,0.0921132075471698,0.877245283018868,0.030664150943396223,265,0.5886792452830188,0.13962264150943396
minutes_20141217,Minutes,2014-12-17,Yellen,7482,0.2406510729613734,0.09321888412017167,0.8762145922746781,0.030566523605150213,233,0.5836909871244635,0.15879828326180256
minutes_20150128,Minutes,2015-01-28,Yellen,14378,0.21791404612159326,0.0857882599580713,0.8889329140461216,0.025280922431865825,477,0.519916142557652,0.1488469601677149
minutes_20150318,Minutes,2015-03-18,Yellen,8482,0.2232513618677043,0.08981322957198444,0.878284046692607,0.03189883268482491,257,0.5719844357976653,0.13618677042801555
minutes_20150429,Minutes,2015-04-29,Yellen,7534,0.17478225806451614,0.08963709677419356,0.8634233870967742,0.04693145161290322,248,0.532258064516129,0.22983870967741934
minutes_20150617,Minutes,2015-06-17,Yellen,8022,0.22928136882129277,0.09573764258555134,0.8738631178707225,0.030384030418250954,263,0.5855513307984791,0.155893536121673
minutes_20150729,Minutes,2015-07-29,Yellen,8387,0.21620577617328518,0.0954043321299639,0.8705667870036101,0.03402527075812274,277,0.555956678700361,0.16967509025270758
minutes_20150917,Minutes,2015-09-17,Yellen,7391,0.19952388663967613,0.09653846153846153,0.8627975708502024,0.040688259109311745,247,0.5587044534412956,0.18218623481781376
minutes_20151028,Minutes,2015-10-28,Yellen,7998,0.17938058608058607,0.09038461538461538,0.8709706959706959,0.03866300366300367,273,0.5494505494505495,0.19047619047619047
minutes_20151216,Minutes,2015-12-16,Yellen,7583,0.16302403100775192,0.09073255813953487,0.8640930232558138,0.04518217054263566,258,0.5310077519379846,0.20930232558139536
minutes_20160127,Minutes,2016-01-27,Yellen,13573,0.19254419642857146,0.08338169642857143,0.8878861607142857,0.028716517857142857,448,0.5066964285714286,0.14955357142857142
minutes_20160316,Minutes,2016-03-16,Yellen,7696,0.18240574712643678,0.0931264367816092,0.8646704980842913,0.04216858237547893,261,0.5402298850574713,0.22988505747126436
minutes_20160427,Minutes,2016-04-27,Yellen,9242,0.18593670033670034,0.09424579124579124,0.8642222222222221,0.041511784511784514,297,0.5488215488215489,0.19865319865319866
minutes_20160615,Minutes,2016-06-15,Yellen,8281,0.16148265682656826,0.08873431734317343,0.8699151291512914,0.04133210332103321,271,0.5239852398523985,0.21033210332103322
minutes_20160727,Minutes,2016-07-27,Yellen,10185,0.195411377245509,0.09391616766467066,0.863565868263473,0.0425059880239521,334,0.5658682634730539,0.18862275449101795
minutes_20160921,Minutes,2016-09-21,Yellen,10704,0.1872195266272189,0.08531065088757396,0.8803727810650886,0.03431360946745562,338,0.5295857988165681,0.19230769230769232
minutes_20161102,Minutes,2016-11-02,Yellen,9202,0.19936,0.09258,0.8688166666666666,0.03859,300,0.5333333333333333,0.20666666666666667
minutes_20161214,Minutes,2016-12-14,Yellen,8337,0.18430241379310344,0.0926,0.8727413793103448,0.034686206896551726,290,0.5206896551724138,0.1793103448275862
minutes_20170201,Minutes,2017-02-01,Yellen,12414,0.18298325688073397,0.0851192660550459,0.885821100917431,0.02905045871559633,436,0.4908256880733945,0.1559633027522936
minutes_20170315,Minutes,2017-03-15,Yellen,8976,0.19756611295681065,0.08964451827242526,0.876843853820598,0.033498338870431896,301,0.5481727574750831,0.17940199335548174
minutes_20170503,Minutes,2017-05-03,Yellen,8516,0.15670590277777777,0.08789583333333334,0.8693506944444445,0.042736111111111114,288,0.4895833333333333,0.22569444444444445
minutes_20170614,Minutes,2017-06-14,Yellen,8789,0.15888949152542373,0.07969152542372882,0.8871084745762712,0.03320338983050848,295,0.5016949152542373,0.2
minutes_20170726,Minutes,2017-07-26,Yellen,7476,0.1221326923076923,0.08068846153846154,0.8747,0.044634615384615384,260,0.4807692307692308,0.23461538461538461
minutes_20170920,Minutes,2017-09-20,Yellen,8679,0.12579444444444443,0.07627083333333334,0.8831111111111112,0.04060416666666667,288,0.4965277777777778,0.24305555555555555
minutes_20171101,Minutes,2017-11-01,Yellen,7533,0.1357241379310345,0.07899233716475096,0.8835325670498084,0.0374904214559387,261,0.4827586206896552,0.2260536398467433
minutes_20171213,Minutes,2017-12-13,Yellen,7419,0.19759430894308946,0.0970650406504065,0.8683943089430894,0.03452032520325204,246,0.5487804878048781,0.18699186991869918
minutes_20180131,Minutes,2018-01-31,Yellen,12176,0.20991670588235292,0.09572941176470588,0.8747435294117647,0.02952705882352941,425,0.5223529411764706,0.15529411764705883
minutes_20180321,Minutes,2018-03-21,Powell,7310,0.1928256097560976,0.09154878048780488,0.8738008130081301,0.034650406504065034,246,0.5528455284552846,0.17886178861788618
minutes_20180502,Minutes,2018-05-02,Powell,7998,0.17102145454545456,0.08442909090909091,0.8781309090909091,0.03746181818181818,275,0.5236363636363637,0.20727272727272728
minutes_20180613,Minutes,2018-06-13,Powell,7198,0.19108034934497822,0.08902183406113538,0.8750436681222709,0.03593449781659389,229,0.5327510917030568,0.21397379912663755
minutes_20180801,Minutes,2018-08-01,Powell,8312,0.16801126279863482,0.09200682593856654,0.8638873720136518,0.04412627986348123,293,0.515358361774744,0.2150170648464164
minutes_20180926,Minutes,2018-09-26,Powell,7158,0.185375,0.09303333333333334,0.8645458333333333,0.04243333333333333,240,0.55,0.20416666666666666
minutes_20181108,Minutes,2018-11-08,Powell,8284,0.17433653136531363,0.09128413284132841,0.8653247232472324,0.043416974169741704,271,0.5387453874538746,0.2177121771217712
minutes_20181219,Minutes,2018-12-19,Powell,8429,0.16430035842293908,0.0891111111111111,0.8688817204301076,0.04200358422939068,279,0.5017921146953405,0.2078853046594982
minutes_20190130,Minutes,2019-01-30,Powell,14135,0.18686855345911949,0.0860649895178197,0.8812536687631027,0.03268553459119497,477,0.5324947589098532,0.16771488469601678
minutes_20190320,Minutes,2019-03-20,Powell,9593,0.17926822742474918,0.09346153846153846,0.8595785953177257,0.046949832775919735,299,0.5351170568561873,0.25418060200668896
minutes_20190501,Minutes,2019-05-01,Powell,9396,0.18757875816993466,0.09166339869281045,0.866359477124183,0.04199019607843137,306,0.5490196078431373,0.19607843137254902
minutes_20190619,Minutes,2019-06-19,Powell,8314,0.08992,0.07404074074074074,0.8765407407407407,0.04937407407407407,270,0.43333333333333335,0.2814814814814815
minutes_20190731,Minutes,2019-07-31,Powell,10727,0.12833391304347824,0.09014492753623189,0.8551942028985509,0.05466956521739131,345,0.4985507246376812,0.26666666666666666
minutes_20190918,Minutes,2019-09-18,Powell,10686,0.0942651026392962,0.0810615835777126,0.8656715542521994,0.05326392961876833,341,0.45161290322580644,0.26099706744868034
minutes_20191030,Minutes,2019-10-30,Powell,12577,0.1505332506203474,0.09208436724565758,0.8565483870967743,0.051369727047146395,403,0.5086848635235732,0.25806451612903225
minutes_20191211,Minutes,2019-12-11,Powell,8473,0.15183476821192055,0.09645033112582782,0.856887417218543,0.04667218543046357,302,0.5165562913907285,0.22185430463576158
minutes_20200129,Minutes,2020-01-29,Powell,13155,0.17851968680089486,0.08662192393736018,0.8792706935123042,0.03411633109619686,447,0.5033557046979866,0.1767337807606264
minutes_20200315,Minutes,2020-03-15,Powell,9944,0.08796848484848485,0.08493333333333333,0.8543060606060606,0.060751515151515154,330,0.4727272727272727,0.3515151515151515
minutes_20200429,Minutes,2020-04-29,Powell,9291,0.09202208201892745,0.08488328075709779,0.852851735015773,0.06226498422712934,317,0.4384858044164038,0.3249211356466877
minutes_20200610,Minutes,2020-06-10,Powell,10019,0.14488706624605677,0.09756151419558359,0.8463059936908517,0.0561198738170347,317,0.4921135646687697,0.2555205047318612
minutes_20200729,Minutes,2020-07-29,Powell,8960,0.17661496815286623,0.09297133757961783,0.8665414012738853,0.04047133757961783,314,0.5445859872611465,0.18152866242038215
minutes_20200916,Minutes,2020-09-16,Powell,9952,0.24208622589531678,0.11379338842975208,0.8529449035812673,0.033247933884297524,363,0.5950413223140496,0.15977961432506887
minutes_20201105,Minutes,2020-11-05,Powell,9389,0.18085886075949367,0.10021835443037976,0.8529810126582278,0.04681329113924051,316,0.5506329113924051,0.25949367088607594
minutes_20201216,Minutes,2020-12-16,Powell,8191,0.18888880866425994,0.10607942238267147,0.8470252707581226,0.04689891696750902,277,0.5487364620938628,0.23465703971119134
minutes_20210127,Minutes,2021-01-27,Powell,12576,0.1815379464285714,0.09704910714285715,0.8642232142857144,0.03872544642857143,448,0.5245535714285714,0.18973214285714285
minutes_20210317,Minutes,2021-03-17,Powell,8693,0.22653481228668942,0.10440273037542663,0.858075085324232,0.037525597269624573,293,0.621160409556314,0.1945392491467577
minutes_20210428,Minutes,2021-04-28,Powell,8721,0.17204617940199335,0.10042857142857142,0.8522026578073091,0.047378737541528236,301,0.5448504983388704,0.26245847176079734
minutes_20210616,Minutes,2021-06-16,Powell,9512,0.20246584615384616,0.1022123076923077,0.8573907692307694,0.04038461538461539,325,0.556923076923077,0.2123076923076923
minutes_20210728,Minutes,2021-07-28,Powell,10458,0.20603293768545994,0.0968753709198813,0.8615816023738873,0.04153709198813056,337,0.5608308605341247,0.22551928783382788
minutes_20210922,Minutes,2021-09-22,Powell,8784,0.19790693069306928,0.09994719471947194,0.859924092409241,0.04011881188118812,303,0.5577557755775577,0.21122112211221122
minutes_20211103,Minutes,2021-11-03,Powell,8284,0.2215359712230216,0.1115,0.8466438848920864,0.041870503597122306,278,0.5755395683453237,0.22661870503597123
minutes_20211215,Minutes,2021-12-15,Powell,9369,0.2214903125,0.09928437500000001,0.8663281250000001,0.034396875,320,0.58125,0.18125
minutes_20220126,Minutes,2022-01-26,Powell,13495,0.21112811839323464,0.0913044397463002,0.8794841437632135,0.029202959830866806,473,0.5285412262156448,0.13742071881606766
minutes_20220316,Minutes,2022-03-16,Powell,8606,0.1619443686006826,0.09144368600682594,0.865443686006826,0.04310921501706485,293,0.5221843003412969,0.24232081911262798
minutes_20220504,Minutes,2022-05-04,Powell,7806,0.15747686832740215,0.09177580071174378,0.8591459074733097,0.049074733096085406,281,0.5231316725978647,0.24555160142348753
minutes_20220615,Minutes,2022-06-15,Powell,7988,0.15562810218978101,0.08783576642335766,0.8674306569343065,0.044718978102189784,274,0.5,0.24817518248175183
minutes_20220727,Minutes,2022-07-27,Powell,8533,0.1474665551839465,0.09519063545150502,0.8528394648829432,0.05194314381270903,299,0.5117056856187291,0.25752508361204013
minutes_20220921,Minutes,2022-09-21,Powell,7791,0.11463625954198474,0.0905,0.8532480916030534,0.056263358778625955,262,0.4732824427480916,0.2824427480916031
minutes_20221102,Minutes,2022-11-02,Powell,8011,0.15584798534798533,0.09606227106227107,0.8527032967032967,0.05123076923076923,273,0.5457875457875457,0.26373626373626374
minutes_20221214,Minutes,2022-12-14,Powell,7718,0.13215263157894735,0.086,0.8647556390977443,0.04922556390977444,266,0.48120300751879697,0.2669172932330827
minutes_20230201,Minutes,2023-02-01,Powell,8697,0.1605348591549296,0.0942676056338028,0.8566901408450703,0.04902464788732394,284,0.528169014084507,0.25704225352112675
minutes_20230322,Minutes,2023-03-22,Powell,7479,0.13877651515151515,0.08564015151515152,0.8734204545454547,0.040962121212121214,264,0.4772727272727273,0.23106060606060605
minutes_20230503,Minutes,2023-05-03,Powell,8213,0.11082682926829268,0.08369686411149826,0.8640696864111498,0.052233449477351916,287,0.4529616724738676,0.26480836236933797
minutes_20230614,Minutes,2023-06-14,Powell,7081,0.14131394422310758,0.08712749003984063,0.8697569721115538,0.04312749003984064,251,0.5139442231075697,0.23107569721115537
minutes_20230726,Minutes,2023-07-26,Powell,6925,0.14004574898785427,0.08722267206477734,0.8665910931174089,0.04617408906882592,247,0.5060728744939271,0.24696356275303644
minutes_20230920,Minutes,2023-09-20,Powell,6625,0.14936033755274258,0.09154008438818566,0.8660886075949368,0.042371308016877635,237,0.5063291139240507,0.24472573839662448
minutes_20231101,Minutes,2023-11-01,Powell,6908,0.16736959999999998,0.09195199999999999,0.8626400000000001,0.04542,250,0.548,0.212
minutes_20231213,Minutes,2023-12-13,Powell,6878,0.1968864406779661,0.09772457627118644,0.864406779661017,0.03786440677966102,236,0.576271186440678,0.17796610169491525
minutes_20240131,Minutes,2024-01-31,Powell,7553,0.18702107279693486,0.09705747126436783,0.8593180076628352,0.043628352490421456,261,0.5593869731800766,0.19540229885057472
minutes_20240320,Minutes,2024-03-20,Powell,7306,0.17300823529411766,0.10051764705882352,0.8583999999999999,0.041066666666666675,255,0.5333333333333333,0.24313725490196078
minutes_20240501,Minutes,2024-05-01,Powell,7165,0.1960174603174603,0.1088452380952381,0.8418888888888889,0.04924999999999999,252,0.5476190476190477,0.23015873015873015
minutes_20240612,Minutes,2024-06-12,Powell,6568,0.16148846153846158,0.09692307692307692,0.8577564102564103,0.0452991452991453,234,0.5470085470085471,0.23504273504273504
minutes_20240731,Minutes,2024-07-31,Powell,6738,0.14718647540983607,0.09584836065573771,0.8535860655737705,0.0505655737704918,244,0.5327868852459017,0.26639344262295084
minutes_20240918,Minutes,2024-09-18,Powell,6724,0.13200132158590308,0.09079735682819381,0.8577577092511014,0.05143612334801762,227,0.5110132158590308,0.28193832599118945
minutes_20241107,Minutes,2024-11-07,Powell,7299,0.12465836734693878,0.09087346938775512,0.8543836734693877,0.05473469387755102,245,0.5224489795918368,0.2857142857142857
