key,unit,period,macro,p_text_to_macro,p_macro_to_text,n,q_text_to_macro,q_macro_to_text
speech,can,T1,vix,0.775,0.1109,248,0.9993,0.54341
speech,can,T2,cfnai,0.9987,0.9949,236,0.9993,0.9949
speech,can,T2,vix,0.2219,0.9404,236,0.9993,0.9949
speech,could,T1,cfnai,0.3428,0.7562,248,0.9993,0.9949
speech,could,T1,vix,0.9147,0.5227,248,0.9993,0.9949
speech,could,T2,cfnai,0.3235,0.9558,236,0.9993,0.9949
speech,could,T2,vix,0.5256,0.2268,236,0.9993,0.7866133333333333
speech,may,T1,cfnai,0.9692,0.9644,248,0.9993,0.9949
speech,may,T1,vix,0.9046,0.3281,248,0.9993,0.9468307692307693
speech,may,T2,cfnai,0.711,0.5042,236,0.9993,0.9890160000000001
speech,may,T2,vix,0.992,0.4779,236,0.9993,0.9890160000000001
speech,should,T1,cfnai,0.9213,0.3486,248,0.9993,0.9468307692307693
speech,should,T1,vix,0.1136,0.129,248,0.9993,0.5590260869565218
speech,should,T2,cfnai,0.9426,0.9134,236,0.9993,0.9949
speech,should,T2,vix,0.1585,0.5328,236,0.9993,0.9949
speech,will,T1,cfnai,0.8004,0.6874,248,0.9993,0.9949
speech,will,T1,vix,0.2632,0.0584,248,0.9993,0.4928823529411765
speech,will,T2,cfnai,0.5439,0.3768,236,0.9993,0.9468307692307693
speech,will,T2,vix,0.0304,0.0817,236,0.59584,0.4928823529411765
speech,would,T1,cfnai,0.3183,0.3379,248,0.9993,0.9468307692307693
speech,would,T1,vix,0.9989,0.4496,248,0.9993,0.9890160000000001
speech,would,T2,cfnai,0.9788,0.9774,236,0.9993,0.9949
speech,would,T2,vix,0.937,0.6781,236,0.9993,0.9949
statement,ALL,T1,cfnai,0.0666,0.0819,101,0.9324000000000001,0.4928823529411765
statement,ALL,T1,vix,0.0155,0.0058,101,0.5488,0.13916
statement,ALL,T2,cfnai,0.2489,0.337,91,0.9993,0.9468307692307693
statement,ALL,T2,vix,0.0428,0.6876,91,0.6990666666666666,0.9949
statement,could,T1,cfnai,0.4664,0.0017,202,0.9993,0.05553333333333333
statement,could,T1,vix,0.9334,0.5412,202,0.9993,0.9949
statement,could,T2,cfnai,0.6561,0.6676,182,0.9993,0.9949
statement,could,T2,vix,0.4443,0.8021,182,0.9993,0.9949
statement,will,T1,cfnai,0.0014,0.0572,202,0.13720000000000002,0.4928823529411765
statement,will,T1,vix,0.3254,0.2076,202,0.9993,0.7535111111111112
statement,will,T2,cfnai,0.3355,0.7316,182,0.9993,0.9949
statement,will,T2,vix,0.1501,0.5783,182,0.9993,0.9949
statement,would,T1,cfnai,0.6684,0.0621,202,0.9993,0.4928823529411765
statement,would,T1,vix,0.9802,0.926,202,0.9993,0.9949
statement,would,T2,cfnai,0.617,0.8899,182,0.9993,0.9949
statement,would,T2,vix,0.4089,0.9384,182,0.9993,0.9949
